questions,answer,type
a cubical block of metal weighs 4 pounds . how much will another cube of the same metal weigh if its sides are twice as long ?(Give me the numeric answer only),32,numeric
three numbers are in the ratio 4 : 5 : 6 and their average is 36 . the largest number is :(Give me the numeric answer only),43.2,numeric
"the probability that event a occurs is 0.4 , and the probability that events a and b both occur is 0.25 . if the probability that either event a or event b occurs is 0.6 , what is the probability that event b will occur ?(Give me the numeric answer only)",0.45,numeric
"there are 437 doctors and nurses in a hospital . if the ratio of the doctors to the nurses is 8 : 11 , then how many nurses are there in the hospital ?(Give me the numeric answer only)",253,numeric
"two passenger trains start at the same hour in the day from two different stations and move towards each other at the rate of 14 kmph and 21 kmph respectively . when they meet , it is found that one train has traveled 60 km more than the other one . the distance between the two stations is ?(Give me the numeric answer only)",420,numeric
how many integers from 0 to 50 inclusive have a remainder of 3 when divided by 8 ?(Give me the numeric answer only),6,numeric
"two brothers took the gmat exam , the higher score is x and the lower one is y . if the difference between the two scores is 1 / 5 , what is the value of x / y ?(Give me the numeric answer only)",5,numeric
"the average weight of 20 persons sitting in a boat had some value . a new person added to them whose weight was 47 kg only . due to his arrival , the average weight of all the persons decreased by 5 kg . find the average weight of first 20 persons ?(Give me the numeric answer only)",58,numeric
p can do a work in 24 days . q can do the samework in 9 days & r can do the same work in 12 days . q & r start the work and leave after 3 days . p finishes the remaining work in how many days .(Give me the numeric answer only),10,numeric
"the number of timeshare condos available at sunset beach is 2 / 5 the number of timeshare condos available at playa del mar . if the total number of timeshare condos available at the two beaches combined is 210 , what is the difference between the number of condos available at sunset beach and the number of condos available at playa del mar ?(Give me the numeric answer only)",90,numeric
"on dividing 13698 by a certain number , we get 89 as quotient and 14 as remainder . what is the divisor ?(Give me the numeric answer only)",154,numeric
"a father said his son , ` ` i was as old as you are at present at the time of your birth . ` ` if the father age is 38 now , the son age 5 years back was(Give me the numeric answer only)",14,numeric
"the number of people who purchased book a is twice the number of people who purchased book b . the number of people who purchased both books a and b is 500 , which is twice the number of people who purchased only book b . what is the number of people x who purchased only book a ?(Give me the numeric answer only)",1000,numeric
"in how many seconds will a train 150 meters long pass an oak tree , if the speed of the train is 54 km / hr ?(Give me the numeric answer only)",10,numeric
"in a certain game , each player scores either 2 points or 5 points . if n players score 2 points and m players score 5 points , and the total number of points scored is 50 , what is the least possible positive e difference between n and m ?(Give me the numeric answer only)",3,numeric
"4 years ago , paula was 4 times as old as karl . in 4 years , paula will be twice as old as karl . what is the sum of their ages now ?(Give me the numeric answer only)",28,numeric
"a palindrome is a word or a number that reads the same forward and backward . for example , 2442 and 111 are palindromes . if 5 - digit palindromes are formed using one or more of the digits 1 , 2 , 3 , 4 , and 5 , how many palindromes are possible ?(Give me the numeric answer only)",125,numeric
the length of minute hand of a clock is 5.4 cm . what is the area covered by this in 10 minutes(Give me the numeric answer only),15.27,numeric
"the compound interest on $ 30,000 at 7 % per annum is $ 4347 . the period ( in years ) is :(Give me the numeric answer only)",2,numeric
find the annual income derived by investing $ 6800 in 30 % stock at 136 .(Give me the numeric answer only),1500,numeric
"joe ’ s average ( arithmetic mean ) test score across 4 equally weighted tests was 90 . he was allowed to drop his lowest score . after doing so , his average test score improved to 85 . what is the lowest test score that was dropped ?(Give me the numeric answer only)",75,numeric
the average age of 6 men increases by 2 years when two women are included in place of two men of ages 10 and 12 years . find the average age of the women ?(Give me the numeric answer only),17,numeric
"it takes 35 identical printing presses 15 hours to print 500,000 papers . how many hours would it take 25 of these printing presses to print 500,000 papers ?(Give me the numeric answer only)",21,numeric
3639 + 11.95 - x = 3054 . find the value of x .(Give me the numeric answer only),596.95,numeric
a certain class of students is being divided into teams . the class can either be divided into 18 teams with an equal number of players on each team or 24 teams with an equal number of players on each team . what is the lowest possible number of students in the class ?(Give me the numeric answer only),72,numeric
"if ( 5 - x ) / ( 5 + x ) = x , what is the value of x ^ 2 + 6 x - 5 ?(Give me the numeric answer only)",0,numeric
1 / 2 - [ ( 2 / 7 * 7 / 32 ) + 1 ] + 9 / 16 =(Give me the numeric answer only),0,numeric
if a person buy radio worth rs 2468 and pay 7 % sales . how much price of radio should reduce to pay only rs 2468 .(Give me the numeric answer only),162,numeric
the difference between a number and its three - fifth is 50 . what is the number ?(Give me the numeric answer only),125,numeric
"if x = 6 and y = − 2 , what is the value of ( x − 2 y ) ^ y ?(Give me the numeric answer only)",0.01,numeric
a rectangular swimming pool is 8 feet by 20 feet . a deck that has uniform width surrounds the pool . the total area of the pool and deck is 540 square feet . what is the width of the deck ?(Give me the numeric answer only),5,numeric
"a sum of money is to be divided among ann , bob and chloe . first , ann receives $ 4 plus one - half of what remains . next , bob receives $ 4 plus one - third of what remains . finally , chloe receives the remaining $ 32 . how much money t did bob receive ?(Give me the numeric answer only)",22,numeric
"maxwell leaves his home and walks toward brad ' s house at the same time that brad leaves his home and runs toward maxwell ' s house . if the distance between their homes is 40 kilometers , maxwell ' s walking speed is 3 km / h , and brad ' s running speed is 5 km / h . what is the distance traveled by maxwell when they meet in the middle ?(Give me the numeric answer only)",15,numeric
"in a group of 12 engineers , 4 engineers have a phd degree ; the others have only an ms or bs degree . a team of 4 engineers is to be chosen which must have at least 1 engineer with a phd , how many different teams can be chosen ?(Give me the numeric answer only)",425,numeric
"a rectangular grass field is 85 m * 55 m , it has a path of 2.5 m wide all round it on the outside . find the area of the path and the cost of constructing it at rs . 2 per sq m ?(Give me the numeric answer only)",1450,numeric
